"endTime,artistName,trackName,msPlayed"
"2022-06-13 00:46,The Bill Simmons Podcast,Steph’s Apex Mountain Leaves Boston Reeling With Rob Mahoney and Wosny Lambre,2169"
"2022-06-13 01:10,The Bill Simmons Podcast,Steph’s Apex Mountain Leaves Boston Reeling With Rob Mahoney and Wosny Lambre,1355618"
"2022-06-13 04:34,The Draymond Green Show,The Draymond Green Show - Game 4 Recap: Steph Curry Went God-Mode,1526241"
"2022-06-13 12:51,The Bill Simmons Podcast,""Tatum Theories, Finals Unicorns, NBA Draft Buzz, and Worst GM Jobs With Ryen Russillo"",3810"
"2022-06-13 15:29,The Bill Simmons Podcast,""Tatum Theories, Finals Unicorns, NBA Draft Buzz, and Worst GM Jobs With Ryen Russillo"",5713071"
"2022-06-13 15:31,Luke Combs,""Houston, We Got a Problem"",143040"
"2022-06-13 15:33,Luke Combs,Nothing Like You,88490"
"2022-06-13 15:39,Luke Combs,Doin' This,72420"
"2022-06-13 17:11,John Mayer,New Light,217427"
"2022-06-13 17:15,John Mayer,Slow Dancing in a Burning Room,241814"
"2022-06-13 17:19,John Mayer,Your Body Is a Wonderland,249441"
"2022-06-13 17:23,John Mayer,Waiting On the World to Change,200988"
"2022-06-13 17:27,John Mayer,Gravity,245641"
"2022-06-13 17:31,John Mayer,""Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007"",263574"
"2022-06-13 17:36,John Mayer,I Guess I Just Feel Like,286387"
"2022-06-13 17:39,John Mayer,Last Train Home,187121"
"2022-06-13 17:43,John Mayer,XO,213441"
"2022-06-13 17:46,John Mayer,You're Gonna Live Forever in Me,190009"
"2022-06-13 17:49,John Mayer,Last Train Home,187121"
"2022-06-13 17:53,John Mayer,Shouldn't Matter but It Does,236709"
"2022-06-13 17:56,John Mayer,New Light,217419"
"2022-06-13 18:01,John Mayer,Why You No Love Me,255198"
"2022-06-13 18:05,John Mayer,Wild Blue,252228"
"2022-06-13 18:17,John Mayer,Shot in the Dark,188986"
"2022-06-13 19:37,The Ringer NBA Show,What Adjustments Do the Celtics Need to Make? | Weekends with Wos,211520"
"2022-06-13 22:45,The Ringer NBA Show,What Adjustments Do the Celtics Need to Make? | Weekends with Wos,375637"
"2022-06-13 23:27,The Ringer NBA Show,What Adjustments Do the Celtics Need to Make? | Weekends with Wos,261525"
"2022-06-14 04:41,PTI,Set The Tone,1538600"
"2022-06-14 12:44,The Bill Simmons Podcast,Did the Celtics Just Blow the Title? | With Kevin Hench,14490"
"2022-06-14 16:04,The Bill Simmons Podcast,Did the Celtics Just Blow the Title? | With Kevin Hench,2486069"
"2022-06-14 16:06,The Draymond Green Show,The Draymond Green Show - Game 5 Reaction: The Wiggins Game + Steph Struggles,83126"
"2022-06-14 16:48,Online Business Edge,46. Justin Welsh (Former Executive Operator in SaaS turned Creator),2252960"
"2022-06-14 16:51,Luke Combs,Out There,203680"
"2022-06-14 16:55,Luke Combs,Can I Get an Outlaw,238826"
"2022-06-14 16:59,Luke Combs,Does To Me (feat. Eric Church),223320"
"2022-06-14 17:02,Luke Combs,Moon Over Mexico,204640"
"2022-06-14 17:05,Luke Combs,What You See Is What You Get,171920"
"2022-06-14 17:09,Luke Combs,Let the Moonshine,209266"
"2022-06-14 17:11,Luke Combs,Angels Workin' Overtime,130386"
"2022-06-14 17:42,The Draymond Green Show,The Draymond Green Show - Game 5 Reaction: The Wiggins Game + Steph Struggles,1520150"
"2022-06-15 05:18,PTI,Too Many Turnovers,50794"
"2022-06-15 12:43,The Ringer NBA Show,""How Do the Celtics Salvage the Finals? Plus, an Important Zach LaVine Update | Group Chat"",9216"
"2022-06-15 12:49,The Ringer NBA Show,""How Do the Celtics Salvage the Finals? Plus, an Important Zach LaVine Update | Group Chat"",396213"
"2022-06-15 14:06,Basketball Illuminati,Zero Chill,2266538"
"2022-06-15 18:09,Basketball Illuminati,Zero Chill,1821401"
"2022-06-15 20:46,Marshmello,Numb,7040"
"2022-06-15 20:49,Marshmello,Numb,149789"
"2022-06-15 20:52,Brett Young,Lady,194294"
"2022-06-15 20:54,Tenille Arts,Somebody Like That,92697"
"2022-06-15 20:56,Jake Owen,Made For You,130950"
"2022-06-15 20:59,Mason Dane,Pretty Pearl (feat. Baby Prince),181187"
"2022-06-15 20:59,Noah Schnacky,Don’t You Wanna Know,20952"
"2022-06-15 21:02,Dean Lewis,Looks Like Me,190009"
"2022-06-15 21:06,Doughboy Roc,Closer to My Dreams,215082"
"2022-06-15 21:09,Devin Kirtz,Ripped Jeans,206003"
"2022-06-15 21:10,Enzo,Big Sass,16995"
"2022-06-15 21:10,Drake White,Power of a Woman,22691"
"2022-06-15 21:13,Kaylee Bell,Keith,171584"
"2022-06-15 21:16,Trey Rose,Damn,177798"
"2022-06-15 21:21,Phil Wickham,Battle Belongs,287534"
"2022-06-15 21:24,Tim McGraw,7500 OBO,221400"
"2022-06-15 21:26,Mike Waters,Wrinkles,69756"
"2022-06-15 21:30,Willie Shaw,Sunday Call,266442"
"2022-06-15 21:33,HARDY,ONE BEER (feat. Lauren Alaina & Devin Dawson),173154"
"2022-06-15 21:37,Texas Hill,Easy on the Eyes,215792"
"2022-06-15 21:40,Stan Walker,Come Back Home,199816"
"2022-06-15 21:43,Phillip Phillips,Love Like That,194840"
"2022-06-15 21:44,What's Wright? with Nick Wright,""Wiggins Big Game 5, Steph’s Struggles, & Boston’s Hope"",4119"
"2022-06-15 21:44,FlyDaddyNick,FAST TRACK,20199"
"2022-06-15 21:48,What's Wright? with Nick Wright,""Wiggins Big Game 5, Steph’s Struggles, & Boston’s Hope"",182037"
"2022-06-16 02:07,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 119: Stephen A. Smith​,4829575"
"2022-06-16 04:05,Ashley Kutcher,Love You From a Distance,120180"
"2022-06-16 04:05,The Bill Simmons Podcast,""The 1,000th BS Episode With Joe House, Bill Hader, Bryan Curtis, and Nora Princiotti"",3477"
"2022-06-16 13:11,The Bill Simmons Podcast,""The 1,000th BS Episode With Joe House, Bill Hader, Bryan Curtis, and Nora Princiotti"",4039678"
"2022-06-16 14:34,The Bill Simmons Podcast,""The 1,000th BS Episode With Joe House, Bill Hader, Bryan Curtis, and Nora Princiotti"",850069"
"2022-06-16 14:37,Post Malone,I Like You (A Happier Song) (with Doja Cat),192840"
"2022-06-17 04:19,Adam Hambrick,Between Me and the End of the World,23107"
"2022-06-17 04:27,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 46: Zion Williamson,570"
"2022-06-17 04:27,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 60: Boban Marjanović,51890"
"2022-06-17 04:29,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 45: Bryan Stevenson,10480"
"2022-06-17 04:55,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 120: Grant Hill,1558340"
"2022-06-17 12:47,The Bill Simmons Podcast,""An Impressive Warriors Title, Curry’s Pantheon Jump, and Tatum’s Finals Swoon With Joe House"",15700"
"2022-06-17 13:45,The Bill Simmons Podcast,""An Impressive Warriors Title, Curry’s Pantheon Jump, and Tatum’s Finals Swoon With Joe House"",3329284"
"2022-06-17 13:46,Niko Walters,Vicious Love,19910"
"2022-06-17 14:20,The Draymond Green Show,The Draymond Green Show - Championship Reaction From TD Garden,2005879"
"2022-06-17 14:22,Drew Baldridge,She's Somebody's Daughter (The Wedding Version),141140"
"2022-06-18 05:43,PTI,A Dynasty Reborn,1408591"
"2022-06-18 05:47,The Green,Coming Home,245899"
"2022-06-18 05:50,Go-Jo,Iris,161000"
"2022-06-18 05:54,HARBOUR,Float,271137"
"2022-06-18 05:58,Sophia Galaté,Intimate Feeling,197626"
"2022-06-18 06:00,Garrett Kato,Be,149694"
"2022-06-18 09:17,The Ringer NBA Show,The Warriors Are Back on Top of the NBA | The Answer,30280"
"2022-06-18 09:33,The Ringer NBA Show,The Warriors Are Back on Top of the NBA | The Answer,928940"
"2022-06-18 09:58,The Ringer NBA Show,The Warriors Are Back on Top of the NBA | The Answer,1355133"
"2022-06-19 05:36,Welcome to Night Vale,1 - Pilot,1609130"
"2022-06-19 09:50,Welcome to Night Vale,2 - Glow Cloud,783348"
"2022-06-20 03:04,The Bill Simmons Podcast,""Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo"",1250"
"2022-06-20 04:27,The Bill Simmons Podcast,""Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo"",2619270"
"2022-06-20 05:29,The Bill Simmons Podcast,""Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo"",3569677"
"2022-06-20 21:45,The Bill Simmons Podcast,""Curry vs. Everybody, Boston’s Next Move, NBA Dynasty Tiers, and Draft Buzz With Ryen Russillo"",4359318"
"2022-06-21 04:07,PTI,A Wild Finish,1064472"
"2022-06-21 14:40,PTI,A Wild Finish,1025237"
"2022-06-22 00:53,Brian Windhorst & The Hoop Collective,""2022 NBA Draft Preview, Kyrie Wants Out?"",1286848"
"2022-06-22 05:54,Brian Windhorst & The Hoop Collective,""2022 NBA Draft Preview, Kyrie Wants Out?"",2418143"
"2022-06-23 04:49,The Bill Simmons Podcast,""Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre"",15420"
"2022-06-23 05:24,The Bill Simmons Podcast,""Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre"",1995900"
"2022-06-23 13:01,The Bill Simmons Podcast,""Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre"",794540"
"2022-06-23 13:06,Beyoncé,BREAK MY SOUL,278281"
"2022-06-23 13:07,Post Malone,I Like You (A Happier Song) (with Doja Cat),39348"
"2022-06-23 13:07,Beyoncé,BREAK MY SOUL,560"
"2022-06-23 13:08,Imanbek,Belly Dancer,2220"
"2022-06-23 13:08,Joji,Glimpse of Us,37730"
"2022-06-23 13:08,Nathan Dawe,21 Reasons (feat. Ella Henderson),8090"
"2022-06-23 13:09,Dua Lipa,Levitating (feat. DaBaby),68730"
"2022-06-23 13:13,Kane Brown,Be Like That - feat. Swae Lee & Khalid,6553"
"2022-06-23 13:13,Shawn Mendes,Wonder,10570"
"2022-06-23 13:13,Ed Sheeran,Bad Habits,230746"
"2022-06-23 13:13,Justin Bieber,Holy (feat. Chance The Rapper),3110"
"2022-06-23 13:14,The Kid LAROI,SO DONE,35580"
"2022-06-23 13:14,Justin Bieber,Intentions,1210"
"2022-06-23 13:15,Marshmello,Leave Before You Love Me (with Jonas Brothers),17980"
"2022-06-23 13:15,Kygo,Undeniable (feat. X Ambassadors),50430"
"2022-06-23 13:15,Young Bombs,Better Day (feat. Aloe Blacc),8740"
"2022-06-23 13:17,Fearless Motivation,Remember Why You Started,97280"
"2022-06-23 13:19,Fearless Motivation,Watch Me Bleed (William Wallace Version),9290"
"2022-06-23 13:19,Eminem,Till I Collapse,127750"
"2022-06-23 13:55,Fearless Motivation,Dig Deeper (Motivational Speech),295589"
"2022-06-23 14:22,The Bill Simmons Podcast,""Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre"",1235882"
"2022-06-23 15:17,The Bill Simmons Podcast,""Part 1: 10 Burning NBA Questions With Kevin Clark, Kevin O’Connor, Raheem Palmer, John Jastremski, and Wosny Lambre"",1603323"
"2022-06-23 21:48,Spotify,It's Thursday,5328"
"2022-06-23 21:48,Headline News from The Associated Press,AP Headline News -  Jun 23 2022 17:00 (EDT),2410"
"2022-06-23 21:48,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),4567"
"2022-06-23 21:52,Headline News from The Associated Press,AP Headline News -  Jun 23 2022 17:00 (EDT),235456"
"2022-06-23 21:55,Morgan Wallen,Wasted On You,178334"
"2022-06-23 21:58,John Mayer,Last Train Home,187307"
"2022-06-23 22:01,Jack Harlow,First Class,173753"
"2022-06-23 22:04,Chelsea Cutler,Calling All Angels (with Quinn XCII),184947"
"2022-06-23 22:10,Marketplace,Is the pandemic over? Plenty of companies seem to think so.,343875"
"2022-06-23 22:13,Harry Styles,As It Was,167304"
"2022-06-23 22:17,Luke Combs,When It Rains It Pours,239979"
"2022-06-23 22:21,Morgan Wallen,Whiskey Glasses,234161"
"2022-06-23 22:25,Luke Combs,Doin' This,253967"
"2022-06-23 22:29,""Today, Explained"",Is Ukraine losing now?,249837"
"2022-06-23 22:32,Justin Bieber,As I Am (feat. Khalid),174407"
"2022-06-23 22:42,James Smith,Got the Love,72984"
"2022-06-23 22:54,James Smith,Got the Love,62890"
"2022-06-23 22:55,James Smith,Got the Love,48638"
"2022-06-23 22:58,Morgan Wallen,You Proof,157478"
"2022-06-23 23:01,Short Wave,Dino-mite! Meet The Real Stars of 'Jurassic World: Dominion',22829"
"2022-06-23 23:01,Chase Rice,Eyes On You,5718"
"2022-06-23 23:01,Luke Combs,Beer Never Broke My Heart,186734"
"2022-06-23 23:03,Thomas Rhett,Us Someday,76188"
"2022-06-23 23:06,Thomas Rhett,Slow Down Summer,217928"
"2022-06-23 23:09,Cole Swindell,Never Say Never (with Lainey Wilson),176147"
"2022-06-23 23:12,Jason Aldean,Ain't Enough Cowboy,156505"
"2022-06-23 23:24,Zac Brown Band,Someone I Used To Know,208819"
"2022-06-24 02:01,Tyler Hubbard,5 Foot 9,25642"
"2022-06-24 02:04,Morgan Wallen,Sand In My Boots,12074"
"2022-06-24 03:07,The Bill Simmons Podcast,""NBA Draftapalooza Part 2: Picks 1-6, Paolo to Orlando, and the Kings Surprise Everyone, With Ryen Russillo, Kevin O’Connor, and Steve Ceruti"",2450632"
"2022-06-24 04:27,The Bill Simmons Podcast,""NBA Draftapalooza Part 3: OKC Gets Frisky + the Sneaky Knicks With Ryen Russillo, Kevin O’Connor, and Steve Ceruti"",2448441"
"2022-06-24 10:32,The Bill Simmons Podcast,""Rodgers for MVP, Pats-Bills, and an Iconic Beatles Documentary With Peter Schrager and Chuck Klosterman"",204498"
"2022-06-24 10:58,The Bill Simmons Podcast,""NBA Draftapalooza Part 3: OKC Gets Frisky + the Sneaky Knicks With Ryen Russillo, Kevin O’Connor, and Steve Ceruti"",1378831"
"2022-06-24 11:58,Fearless Motivation,Built Different (Motivational Speech),339218"
"2022-06-24 11:58,Fearless Motivation,In My Blood,2421"
"2022-06-24 13:20,Roberto Alagna,C'è la luna in mezzo mare,5970"
"2022-06-24 13:20,The Bill Simmons Podcast,NBA Draftapalooza Part 4: Winners & Losers With Kevin O’Connor and Ryen Russillo,1765377"
"2022-06-24 13:20,Glass Animals,Heat Waves (with iann dior),18300"
"2022-06-24 13:28,Ed Sheeran,Bad Habits,98000"
"2022-06-24 14:05,The Bill Simmons Podcast,NBA Draftapalooza Part 4: Winners & Losers With Kevin O’Connor and Ryen Russillo,1980008"
"2022-06-24 17:37,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,243346"
"2022-06-24 23:37,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,5888"
"2022-06-25 04:01,Basketball Illuminati,Through The Wire,2237180"
"2022-06-25 11:38,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,1455426"
"2022-06-25 11:38,Fearless Motivation,I Didn't Come This Far to Only Come This Far (The Journey),12140"
"2022-06-25 11:40,Fearless Motivation,Nothing but Feathers (Motivational Speech),61050"
"2022-06-25 11:54,The Ass-Breaking Motivation,Listen to this everyday and your life will be changed forever - Denzel Washington best motivation,413910"
"2022-06-25 14:27,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,1717875"
"2022-06-25 14:31,Luke Combs,When It Rains It Pours,240760"
"2022-06-25 14:34,Luke Combs,Blue Collar Boys,219920"
"2022-06-25 14:38,Luke Combs,New Every Day,199293"
"2022-06-25 14:46,Luke Combs,Blue Collar Boys,219920"
"2022-06-25 15:37,Luke Combs,Reasons,97206"
"2022-06-25 15:48,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,673770"
"2022-06-25 17:57,The Old Man and the Three with JJ Redick and Tommy Alter,Episode 121: Kendrick Perkins,969959"
"2022-06-25 18:57,Brian Windhorst & The Hoop Collective,2022 NBA Draft Reaction,2926180"
"2022-06-25 19:57,""BFFs with Dave Portnoy, Josh Richards, and Brianna Chickenfry"",Are Charli D'Amelio And Landon Barker Dating? — BFFs EP. 86,2341606"
"2022-06-25 19:57,Planet Money,The tale of the Onion King (Update),17320"
"2022-06-25 20:12,Planet Money,The tale of the Onion King (Update),49319"
"2022-06-26 01:17,Planet Money,The tale of the Onion King (Update),6060"
"2022-06-26 01:21,Luke Combs,Doin' This,254173"
"2022-06-26 01:24,Luke Combs,Any Given Friday Night,193920"
"2022-06-26 01:28,Luke Combs,The Kind of Love We Make,224426"
"2022-06-26 01:31,Luke Combs,On the Other Line,175560"
"2022-06-26 01:35,Luke Combs,Outrunnin' Your Memory,254746"
"2022-06-26 01:37,Luke Combs,Used To Wish I Was,37365"
"2022-06-26 03:21,Luke Combs,Used To Wish I Was,140911"
"2022-06-26 03:24,Luke Combs,Better Back When,203773"
"2022-06-26 03:27,Luke Combs,Tomorrow Me,173654"
"2022-06-26 04:13,The Ringer NBA Show,2022 NBA Draft Reactions | Upside High,30460"
"2022-06-26 05:22,The Ringer NBA Show,2022 NBA Draft Reactions | Upside High,3852677"
"2022-06-26 13:12,BYU Vocal Point,""Lead, Kindly Light (Arr. James L. Stevens)"",126530"
"2022-06-26 13:29,Benjamin Gustafsson,Rest This Worried Heart,141552"
"2022-06-26 13:33,Alaskan Tapes,We All Speak in Poems,210485"
"2022-06-26 16:20,Hammock,I Can Almost See You,27441"
"2022-06-27 12:20,Fearless Motivation,Lion Mentality (Motivational Speech),0"
"2022-06-27 12:20,The Bill Simmons Podcast,""The Beal Dilemma, KD Trade Speed Round, and Free Agency Questions With Ryen Russillo"",2154624"
"2022-06-27 12:21,Fearless Motivation,Lion Mentality (Motivational Speech),93980"
"2022-06-27 12:22,Fearless Motivation,It Does Not Matter What Happens to You (Motivational Speech),790"
"2022-06-27 12:26,Fearless Motivation,Lone Wolf (Motivational Speech),267810"
"2022-06-27 12:27,Fearless Motivation,A Life Worth Remembering (Motivational Speech),5179"
"2022-06-27 12:44,The Bill Simmons Podcast,""The Beal Dilemma, KD Trade Speed Round, and Free Agency Questions With Ryen Russillo"",274880"
"2022-06-27 12:49,Eminem,'Till I Collapse,297906"
"2022-06-27 12:52,Chelsea Cutler,Calling All Angels (with Quinn XCII),184946"
"2022-06-27 12:56,Luke Combs,Doin' This,254181"
"2022-06-27 13:00,Ed Sheeran,Bad Habits,230746"
"2022-06-27 13:05,Fearless Motivation,Dig Deeper (Motivational Speech),314798"
"2022-06-27 13:06,The Words of Jlax,Most men lead lives of quiet desperation...,6870"
"2022-06-27 13:11,Beyoncé,BREAK MY SOUL,274800"
"2022-06-27 13:11,Jorge Quintero,300 Violin Orchestra,7550"
"2022-06-27 13:11,Fearless Motivation,I Will Live This Day as If It Is My Last (Inspirational Speech) [feat. Fearless Soul],2510"
"2022-06-27 13:15,Fearless Motivation,No More Excuses (Motivational Speech),211104"
"2022-06-27 13:15,Fearless Motivation,Success Requires Effort (Motivational Speech),8465"
"2022-06-27 13:15,The Bill Simmons Podcast,NBA Draftapalooza Part 4: Winners & Losers With Kevin O’Connor and Ryen Russillo,1480"
"2022-06-27 13:28,The Bill Simmons Podcast,""The Beal Dilemma, KD Trade Speed Round, and Free Agency Questions With Ryen Russillo"",680795"
"2022-06-27 13:28,Big & Rich,Lovin' Lately,5034"
"2022-06-27 13:28,Tim McGraw,My Next Thirty Years,5610"
"2022-06-27 13:32,Tim McGraw,Truck Yeah,208400"
"2022-06-27 13:33,Tim McGraw,Real Good Man,61933"
"2022-06-27 13:47,The Bill Simmons Podcast,""The Beal Dilemma, KD Trade Speed Round, and Free Agency Questions With Ryen Russillo"",685064"
"2022-06-27 15:18,The Bill Simmons Podcast,""The Beal Dilemma, KD Trade Speed Round, and Free Agency Questions With Ryen Russillo"",2328955"
"2022-06-27 15:19,JazzyHan,How About This,31700"
"2022-06-27 15:21,JazzyHan,How About This,109663"
"2022-06-27 15:23,Biiig Stretch,Pinot Noir,152000"
"2022-06-27 15:26,Lotus Beats,Dusk,146194"
"2022-06-27 15:29,CrazyJaZz,Do Not Stop,225975"
"2022-06-27 15:33,re os - REO MATSUMOTO,Marrakesh,185396"
"2022-06-27 15:35,Ogi Feel the Beat,Different Approach,149785"
"2022-06-27 15:38,Mr. Jello,No Going Back,150000"
"2022-06-27 15:39,Doe Rak Love,Celestial,111148"
"2022-06-27 15:43,Pabzzz,Shades Of Life,212128"
"2022-06-27 15:46,Lotus Beats,Promises,152471"
"2022-06-27 15:47,Mister Decaf,Cupcake Coffee,107814"
"2022-06-27 15:50,Bunky,Sugar Kane,147090"
"2022-06-27 15:52,Ben Jammin' Beats,District 9,117334"
"2022-06-27 15:54,May.Lu,Dreams,152838"
"2022-06-27 15:57,The Aether,Simply Cruising,159823"
"2022-06-27 15:59,SkiDs,Downstairs,124314"
"2022-06-27 16:01,Charlie Calz Beats,Late Nights,105378"
